iter	Passed	Remaining
1474	32859	78527
1475	32880	78503
1476	32901	78478
1477	32923	78454
1478	32943	78428
1479	32965	78404
1480	32986	78378
1481	33007	78354
1482	33029	78330
1483	33049	78303
1484	33072	78282
1485	33093	78257
1486	33114	78232
1487	33136	78208
1488	33157	78184
1489	33178	78159
1490	33200	78134
1491	33221	78110
1492	33242	78085
1493	33263	78061
1494	33284	78035
1495	33306	78011
1496	33328	77988
1497	33349	77963
1498	33370	77938
1499	33391	77912
1500	33412	77888
1501	33434	77865
1502	33459	77849
1503	33480	77824
1504	33501	77799
1505	33523	77775
1506	33543	77749
1507	33565	77724
1508	33587	77704
1509	33609	77680
1510	33633	77661
1511	33655	77640
1512	33677	77616
1513	33699	77593
1514	33721	77569
1515	33742	77546
1516	33763	77521
1517	33784	77495
1518	33850	77572
1519	33873	77552
1520	33895	77528
1521	33916	77504
1522	33937	77479
1523	33959	77455
1524	33980	77431
1525	34001	77406
1526	34023	77382
1527	34044	77357
1528	34065	77333
1529	34087	77308
1530	34108	77283
1531	34130	77262
1532	34151	77236
1533	34172	77212
1534	34194	77188
1535	34215	77162
1536	34237	77139
1537	34259	77116
1538	34280	77092
1539	34301	77068
1540	34322	77042
1541	34344	77019
1542	34366	76996
1543	34388	76973
1544	34410	76950
1545	34431	76925
1546	34455	76906
1547	34477	76883
1548	34498	76858
1549	34519	76834
1550	34541	76810
1551	34561	76784
1552	34583	76760
1553	34604	76734
1554	34625	76710
1555	34647	76687
1556	34668	76663
1557	34689	76638
1558	34710	76613
1559	34731	76588
1560	34753	76564
1561	34773	76537
1562	34794	76513
1563	34816	76490
1564	34875	76548
1565	34900	76531
1566	34923	76510
1567	34944	76486
1568	34965	76461
1569	34987	76438
1570	35008	76413
1571	35028	76386
1572	35050	76362
1573	35071	76337
1574	35092	76312
1575	35114	76289
1576	35135	76265
1577	35156	76239
1578	35178	76215
1579	35199	76191
1580	35221	76168
1581	35243	76144
1582	35264	76119
1583	35285	76095
1584	35306	76070
1585	35327	76045
1586	35348	76021
1587	35369	75995
1588	35390	75971
1589	35411	75944
1590	35434	75924
1591	35457	75905
1592	35479	75881
1593	35500	75855
1594	35521	75831
1595	35542	75806
1596	35564	75782
1597	35585	75759
1598	35606	75734
1599	35627	75709
1600	35648	75682
1601	35670	75659
1602	35690	75634
1603	35712	75610
1604	35733	75586
