labels,all_crashes,number_of_crashes,center_lat,center_lng
1200,0,2,53.2030635,50.142309999999995
1202,0,2,53.120756,48.3996195
1203,0,2,53.2153265,50.253758000000005
1214,0,2,53.5329865,49.3213505
1221,0,2,53.2126665,50.1892105
1224,0,2,53.397676000000004,49.509919499999995
1227,0,3,53.260899333333334,50.215377000000004
1230,0,2,53.296123,50.286345
1234,1,2,53.5416275,49.393319500000004
1237,0,2,53.2127555,50.220302
1242,0,2,53.200627999999995,50.18612
1247,0,4,53.18052,50.08676775
1250,0,2,53.231384500000004,50.2125595
1252,0,2,53.1910515,48.3558515
1257,0,2,53.1853955,50.087065
1259,0,2,53.539272499999996,49.3305605
1264,0,3,53.254694666666666,50.23221
1265,0,2,53.2225185,50.269543
1269,1,2,53.5092675,49.303427
1277,0,2,53.5303895,49.2651555
1283,0,2,53.231704,50.2536705
1287,0,2,53.2061925,50.1986875
1288,0,3,53.22595366666667,50.27708466666667
1290,0,2,53.187507,50.1187225
1307,0,2,53.187323000000006,50.197968
1310,0,4,53.201606999999996,50.2213955
1312,0,2,53.113052499999995,50.0653515
1315,0,2,53.191893,50.168166
1324,0,2,53.540014,49.362618
1326,0,2,53.2505225,50.223635
1327,0,2,53.369876000000005,50.189792
1330,0,2,53.349558,50.226684
1332,0,2,53.193407,50.1203905
1338,0,2,53.5420795,49.333763000000005
1342,0,2,53.482368,49.468537
1343,0,2,53.298584500000004,50.319606500000006
1345,1,2,53.55212,49.3035615
1350,0,2,53.236332000000004,50.2756675
1352,0,4,53.52755825,49.417148499999996
1354,0,2,53.507521999999994,49.2667335
1356,0,2,53.191504,50.097136500000005
1381,0,2,53.240477999999996,50.206993999999995
1386,0,2,53.213073,50.239819
1389,0,2,53.237030000000004,50.1913865
1390,0,2,53.27302,50.261570000000006
1392,0,2,53.364252500000006,51.344951
1393,0,3,53.50992,49.430634
1404,0,2,53.303678500000004,50.281785
1409,0,2,53.5148595,49.441367
1418,0,3,53.261173,50.41532333333333
1435,0,4,53.5158915,49.4077305
1438,0,2,53.201733000000004,50.225083
1439,0,4,53.539332,49.263628749999995
1441,0,2,53.2237435,50.199751
1442,1,2,53.34665,50.233303
1444,0,2,53.2027485,50.1603725
1449,0,2,53.5351405,49.314032
1452,0,2,53.215693,50.192837
1458,1,2,53.536725000000004,49.292315
1459,0,2,53.52312,49.395866
1460,0,2,53.194329,50.151386
1464,0,2,53.197922500000004,50.127334000000005
1469,0,2,53.525416,49.3262065
1470,0,2,53.534306,49.2988085
1475,0,2,53.545121,49.346415
1502,1,2,53.1915975,50.178389499999994
1510,0,2,53.2290395,50.193085499999995
1511,0,2,53.515037500000005,49.307907
1517,0,2,53.5322395,49.333648999999994
1524,0,3,53.21543366666667,50.244913333333336
1525,0,2,53.5172505,49.4277395
1531,0,2,53.2528135,50.257556
1535,0,2,53.246474000000006,50.250828999999996
1536,0,2,53.4776485,49.323100499999995
1546,0,3,53.18419466666666,50.096908666666664
1548,0,2,53.224031,50.272976
1550,0,2,53.519738000000004,49.271038000000004
1551,0,2,53.5423475,49.387122500000004
1552,0,2,53.2143125,50.2119
1553,0,2,53.100269,48.420279
1559,0,3,53.22697133333333,50.25657133333333
1560,0,2,53.230603,50.278354
1561,0,2,53.200157000000004,50.118999
1565,0,2,53.2016885,50.1224785
1568,0,4,53.218418,50.241350249999996
1569,0,2,53.2514775,50.237733
1588,0,2,53.506266,49.419169
1596,0,2,53.220997999999994,50.2303535
1602,0,2,53.233380499999996,50.2572935
1605,0,2,53.2272015,50.231010999999995
1608,0,4,53.515373499999995,49.27290425
1613,0,2,53.527786,49.4130105
1614,0,4,53.201013,50.203613000000004
1625,1,2,53.179348,50.192147000000006
1626,1,3,53.218434333333335,50.264144
1627,0,2,53.1530755,48.453044500000004
1636,0,2,53.490167,49.474195
1642,0,4,53.4815715,49.4743175
1647,0,2,53.5394015,49.403894
1649,1,3,53.228628666666665,50.177739
1669,0,2,53.19386,50.118263999999996
1670,0,2,53.409244,49.476096999999996
1671,0,2,53.213907,50.255615
1677,0,3,53.20370833333333,50.126932000000004
1678,0,2,53.532337,49.340956500000004
1692,0,2,53.551342500000004,49.269180500000004
1699,0,2,53.201082,50.114475
1702,0,2,53.2152945,50.292033
1704,0,2,53.530879,49.276637
1710,0,2,53.515368,49.3982405
1726,0,6,53.236363499999996,50.32329566666667
1727,0,2,53.1925845,50.12230649999999
1728,0,2,53.521116,49.427484
1733,0,2,53.218948499999996,50.2525675
1739,0,2,53.550435500000006,49.318655
1741,0,2,53.269515,50.2224335
1743,0,2,53.322551000000004,50.298529
1744,0,3,53.22600533333333,50.260552000000004
1748,0,2,53.4867115,50.116512
1750,1,2,53.092662000000004,50.151645
1754,0,3,53.221897999999996,50.19013566666667
1759,0,2,53.205263,50.1301165
1782,0,2,53.240939,50.6272015
1795,0,2,53.5460915,49.3791145
1834,0,2,53.243961999999996,50.191021000000006
1845,0,2,53.227343000000005,50.2901155
1851,0,2,53.5782065,49.4027535
1858,0,2,53.230834,50.251787500000006
1867,0,3,53.197040333333334,50.190474
1869,0,2,53.1503315,48.462213000000006
1873,0,5,53.2359088,50.2417072
1880,0,2,53.235558,50.1904605
1881,0,3,53.205202666666665,50.123722
1883,0,2,53.532517,49.2821935
1891,0,2,53.1870805,50.1796885
1905,0,2,53.157709,48.479001
1911,1,2,53.2017825,50.143955500000004
1917,0,3,53.207123,50.121358
1920,1,3,53.12197066666667,50.08756833333334
1921,0,2,53.510337,49.4573645
1936,0,2,53.205464,50.121034
1937,0,2,53.3568875,50.2084575
1943,1,2,53.209402,50.173266999999996
1965,0,2,53.187937500000004,50.101479
1969,0,2,53.305889,50.2899545
1998,0,2,53.478565,49.438562
1999,0,3,53.24309933333333,50.210422666666666
2004,0,2,53.5262055,49.3130455
2007,0,2,53.218243,50.2606185
2019,0,2,53.195509,50.2186665
2026,0,2,53.217359,50.208057499999995
2035,1,2,53.1356465,50.103085500000006
2039,0,2,53.5262835,49.311085
2040,0,2,53.2193515,50.262854000000004
2041,0,2,53.5340775,49.343614
