type,labels,number_of_crashes,center_lat,center_lng
Иные недостатки,64,2,53.2171385,50.15674
Иные недостатки,68,2,53.277029,50.266188
Иные недостатки,71,2,53.215818,50.2325095
Иные недостатки,76,2,53.1899955,50.104453
Иные недостатки,78,2,53.112706,50.081021500000006
Иные недостатки,79,4,53.2363605,50.3232945
Иные недостатки,80,2,53.5232225,49.317558
Иные недостатки,81,2,53.512387000000004,49.27089
Иные недостатки,88,3,53.205123666666665,50.141222666666664
Иные недостатки,94,3,53.225320333333336,50.25836733333333
Иные недостатки,96,2,53.3601575,51.3467105
Иные недостатки,105,4,53.23160775,50.279098
Иные недостатки,110,2,53.254202500000005,50.237038
Иные недостатки,113,2,53.2067415,50.238349
Иные недостатки,116,2,53.530913999999996,49.335858
Иные недостатки,117,2,53.1973175,50.123993
Иные недостатки,123,2,53.2037675,50.203451
Иные недостатки,124,2,53.192629499999995,50.141003
